Id,Label,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum,modularity_class,clustering,eigencentrality,pageranks
480,,15,17,32,6,0.362062,0.391701,1513.355167,0,70,2,0.108225,0.092598,0.003065
856,,5,5,10,6,0.314894,0.327183,84.663743,0,70,0,0.232143,0.016423,0.000943
267,,3,0,3,0,0,0,0,0,19,0,0.166667,0.010468,0.000407
996,,3,4,7,6,0.365363,0.389865,16.269809,0,70,0,0.595238,0.012001,0.000438
268,,3,1,4,7,0.216764,0.222513,64.65325,0,70,4,0.166667,0.007845,0.000644
272,,2,2,4,6,0.276675,0.288236,974.730389,0,70,4,0,0.00353,0.000928
269,,2,4,6,6,0.365363,0.389865,59.979737,0,70,0,0.7,0.017927,0.000238
270,,4,2,6,6,0.357621,0.380787,400.924964,0,70,8,0.35,0.055377,0.00057
271,,2,3,5,6,0.301378,0.312162,4.990956,0,70,3,0.35,0.013821,0.000446
1022,,3,6,9,6,0.36057,0.385187,485.628157,0,70,3,0.357143,0.053274,0.000524
478,,18,18,36,5,0.382049,0.412179,6924.260168,0,70,4,0.202381,0.069851,0.00455
273,,0,3,3,7,0.265728,0.277128,0,0,83,0,0,0,0.000165
667,,3,0,3,0,0,0,0,0,31,0,0,0.004134,0.000343
274,,3,5,8,5,0.409362,0.433888,484.09068,0,70,3,0.35,0.048413,0.000702
925,,4,3,7,6,0.308531,0.323042,48.669305,0,70,3,0,0.011911,0.000727
275,,5,20,25,6,0.366197,0.396743,5136.365129,0,70,6,0.064935,0.020772,0.000594
276,,2,3,5,6,0.358688,0.382346,552.882109,0,70,7,0.166667,0.041934,0.000384
323,,7,0,7,0,0,0,0,0,21,3,0.190476,0.056278,0.000903
368,,2,0,2,0,0,0,0,0,24,6,0,0.003565,0.000254
369,,2,0,2,0,0,0,0,0,3,0,0,0.003562,0.000253
370,,2,0,2,0,0,0,0,0,23,6,0,0.002411,0.000232
371,,2,0,2,0,0,0,0,0,22,6,0,0.002409,0.000232
393,,4,2,6,7,0.267594,0.277958,10.006148,0,70,6,0,0.004214,0.000539
449,,2,3,5,6,0.358688,0.382346,9.565909,0,70,6,0.2,0.001581,0.000244
832,,4,3,7,6,0.369574,0.39508,359.830722,0,70,6,0.357143,0.045552,0.000472
904,,5,7,12,5,0.369574,0.394664,1065.488393,0,70,2,0.336364,0.022922,0.000579
403,,5,2,7,6,0.288369,0.299012,28.13971,0,70,8,0.15,0.019829,0.001867
631,,3,2,5,6,0.287164,0.297315,5.025794,0,70,7,0.333333,0.024091,0.00165
279,,4,3,7,6,0.358153,0.381826,310.456856,0,70,7,0.466667,0.056535,0.000703
282,,4,3,7,6,0.360705,0.385118,675.923244,0,70,7,0.309524,0.015607,0.000668
280,,5,5,10,6,0.359089,0.383645,2803.502619,0,70,7,0.277778,0.056067,0.001149
283,,3,2,5,7,0.268865,0.279569,5.37193,0,70,7,0.3,0.014716,0.000466
653,,5,6,11,6,0.366476,0.391771,640.805213,0,70,7,0.381818,0.022182,0.00069
281,,4,7,11,6,0.359492,0.384945,3412.464408,0,70,7,0.2,0.043418,0.00091
284,,2,4,6,6,0.271675,0.283593,6.491374,0,70,7,0.266667,0.013471,0.000314
654,,4,6,10,6,0.366476,0.391857,388.741272,0,70,7,0.444444,0.020638,0.000415
285,,2,4,6,6,0.296,0.30939,124.703755,0,70,4,0.066667,0.001854,0.000244
837,,2,1,3,7,0.270301,0.280556,978.304057,0,70,4,0,0.001694,0.000346
286,,0,2,2,6,0.360269,0.384199,0,0,84,0,1,0,0.000165
287,,0,3,3,5,0.398263,0.421686,0,0,85,0,1,0,0.000165
295,,0,3,3,6,0.357993,0.381603,0,0,86,5,0.166667,0,0.000165
784,,5,2,7,6,0.30863,0.319629,20.438172,0,70,5,0.095238,0.010277,0.000661
296,,4,3,7,6,0.36084,0.385291,63.399869,0,70,0,0.571429,0.020396,0.00034
785,,2,5,7,6,0.358821,0.383385,32.721013,0,70,5,0.095238,0.007404,0.000295
297,,1,3,4,6,0.309126,0.320582,9.509327,0,70,7,0.166667,0.000895,0.000376
647,,3,2,5,6,0.308136,0.318919,6.205504,0,70,7,0.35,0.014089,0.000371
298,,4,4,8,6,0.365224,0.389692,971.508452,0,70,0,0.733333,0.059225,0.000488
870,,1,4,5,6,0.36084,0.385638,1.166667,0,70,0,0.416667,0.002322,0.000269
534,,2,3,5,6,0.359223,0.382866,953.607666,0,70,9,0.35,0.002408,0.000305
300,,0,2,2,6,0.293508,0.303756,0,0,87,4,0,0,0.000165
621,,2,0,2,0,0,0,0,0,64,4,0,0.012017,0.000274
301,,5,2,7,6,0.357754,0.38096,2.300649,0,70,2,0.4,0.051122,0.000701
302,,5,8,13,6,0.367316,0.393676,249.132579,0,70,2,0.418182,0.063514,0.000791
479,,19,15,34,5,0.375341,0.403777,5863.882751,0,70,2,0.11413,0.075019,0.002816
485,,13,7,20,5,0.412698,0.437786,1701.858417,0,70,2,0.301471,0.084033,0.001235
500,,15,5,20,6,0.32533,0.342082,152.777544,0,70,2,0.105263,0.031033,0.001014
874,,8,6,14,6,0.371572,0.397713,581.621596,0,70,2,0.237179,0.017413,0.000912
304,,5,2,7,6,0.272908,0.284459,9.39066,0,70,8,0.15,0.015498,0.000674
305,,3,0,3,0,0,0,0,0,29,0,0.166667,0.009236,0.00032
908,,2,3,5,6,0.30119,0.311816,5.089933,0,70,3,0.05,0.003901,0.000374
306,,2,2,4,6,0.357887,0.381046,188.663454,0,70,4,0.083333,0.002431,0.000296
307,,0,2,2,6,0.300562,0.310886,0,0,88,4,0,0,0.000165
308,,6,8,14,6,0.368159,0.393919,324.666092,0,70,0,0.6,0.070949,0.001139
309,,3,0,3,0,0,0,0,0,58,0,0.166667,0.009412,0.000367
310,,4,3,7,6,0.364947,0.388999,85.517601,0,70,0,0.666667,0.021245,0.000396
311,,0,3,3,6,0.369107,0.394704,0,0,89,5,0.166667,0,0.000165
584,,6,2,8,6,0.30347,0.315852,2016.397119,0,70,5,0,0.012572,0.00162
314,,3,0,3,0,0,0,0,0,57,8,0.166667,0.010045,0.000313
331,,4,2,6,6,0.369148,0.394335,156.334895,0,70,8,0.166667,0.020363,0.000772
626,,5,3,8,6,0.370713,0.396587,596.988206,0,70,8,0.214286,0.012142,0.000614
618,,3,7,10,6,0.366476,0.391788,1076.07206,0,70,3,0.309524,0.048918,0.000573
109,,2,0,2,0,0,0,0,0,38,0,0.5,0.008302,0.0003
179,,4,0,4,0,0,0,0,0,39,0,0.166667,0.012062,0.000347
328,,2,7,9,5,0.413053,0.438132,177.694361,0,70,5,0.410714,0.017927,0.000238
330,,1,2,3,6,0.35802,0.381306,0,0,70,0,0.833333,0.006318,0.000199
334,,10,7,17,5,0.399834,0.42455,2252.848931,0,70,0,0.354545,0.100301,0.003166
335,,3,3,6,6,0.364808,0.388825,0,0,70,0,1,0.058734,0.000431
348,,3,5,8,6,0.366895,0.391944,11.41397,0,70,0,0.732143,0.020837,0.000349
349,,4,3,7,6,0.364808,0.388825,0,0,70,0,0.833333,0.059708,0.000472
366,,3,3,6,6,0.364808,0.388825,0,0,70,0,1,0.058734,0.000431
372,,5,8,13,6,0.367316,0.393676,249.132579,0,70,2,0.418182,0.063514,0.000791
375,,7,7,14,6,0.366197,0.391857,2399.855045,0,70,2,0.486111,0.065478,0.001312
376,,7,5,12,6,0.369432,0.395894,3587.979667,0,70,2,0.238095,0.029576,0.001985
377,,4,5,9,6,0.36564,0.390471,157.297154,0,70,2,0.642857,0.06129,0.000591
378,,4,1,5,7,0.269846,0.280279,0.933333,0,70,2,0.333333,0.016769,0.00082
379,,5,5,10,6,0.36564,0.390471,654.65647,0,70,2,0.642857,0.062249,0.000966
380,,4,2,6,6,0.292757,0.30272,5.083333,0,70,2,0.333333,0.016818,0.000883
381,,5,19,24,5,0.435688,0.461764,1473.949104,0,70,0,0.164286,0.021762,0.000461
382,,3,5,8,5,0.412168,0.436573,0,0,70,0,0.866667,0.058734,0.000431
383,,5,3,8,6,0.364808,0.388825,1.010761,0,70,0,0.738095,0.062881,0.000522
386,,2,6,8,5,0.368724,0.392983,2.088267,0,70,0,0.660714,0.017927,0.000238
389,,3,0,3,0,0,0,0,0,37,0,0.166667,0.007879,0.00027
397,,3,7,10,5,0.398179,0.42299,147.144679,0,70,0,0.321429,0.009729,0.000616
406,,4,7,11,5,0.397849,0.422644,144.582575,0,70,0,0.347222,0.010947,0.000672
415,,4,7,11,5,0.398179,0.422904,148.215077,0,70,0,0.347222,0.011163,0.000715
419,,7,2,9,6,0.301001,0.313254,52.215821,0,70,6,0.119048,0.024884,0.001335
438,,3,6,9,5,0.404202,0.428794,74.548881,0,70,0,0.6,0.050073,0.000853
440,,3,5,8,6,0.364808,0.38931,538.384531,0,70,0,0.380952,0.048884,0.000596
450,,3,4,7,6,0.359626,0.383559,195.588758,0,70,3,0.214286,0.01567,0.001143
459,,2,6,8,5,0.397849,0.422211,82.084037,0,70,9,0.4,0.007865,0.000622
463,,7,5,12,5,0.397356,0.421431,265.469282,0,70,0,0.402778,0.063789,0.001058
465,,5,13,18,5,0.41627,0.442862,839.949579,0,70,0,0.279412,0.056627,0.000968
475,,2,7,9,5,0.413586,0.438392,40.159027,0,70,0,0.428571,0.017927,0.000238
482,,4,2,6,6,0.296822,0.307017,41.332465,0,70,8,0,0.009017,0.000567
484,,5,4,9,6,0.313866,0.326386,33.01144,0,70,4,0.333333,0.013957,0.000912
486,,8,11,19,6,0.367878,0.395409,38.231215,0,70,2,0.383333,0.070234,0.000798
488,,3,5,8,6,0.365363,0.390211,122.757828,0,70,0,0.642857,0.058734,0.000431
489,,5,8,13,6,0.367316,0.393676,249.132579,0,70,2,0.418182,0.063514,0.000791
491,,5,8,13,6,0.367316,0.393676,249.132579,0,70,2,0.418182,0.063514,0.000791
493,,5,10,15,6,0.367878,0.395062,372.618979,0,70,2,0.363636,0.063663,0.000755
494,,5,8,13,6,0.367316,0.393676,249.132579,0,70,2,0.418182,0.063514,0.000791
497,,5,2,7,6,0.301001,0.313167,17.013675,0,70,0,0.266667,0.011447,0.000381
503,,4,4,8,6,0.36564,0.390125,65.783771,0,70,0,0.589286,0.02018,0.000351
508,,4,2,6,6,0.295092,0.305631,4.44265,0,70,0,0.166667,0.014282,0.000617
514,,2,5,7,6,0.367456,0.392723,0,0,70,0,0.785714,0.017927,0.000238
517,,2,5,7,6,0.367596,0.392897,12.723281,0,70,0,0.666667,0.017927,0.000238
518,,2,5,7,6,0.36929,0.394889,5.785561,0,70,0,0.738095,0.017927,0.000238
522,,5,5,10,6,0.358955,0.381757,796.613756,0,70,4,0.4,0.023575,0.000846
533,,6,8,14,5,0.400666,0.425762,280.150821,0,70,0,0.571429,0.059024,0.0013
542,,2,3,5,6,0.362472,0.38588,0.25,0,70,0,0.55,0.007654,0.000242
548,,3,3,6,6,0.300907,0.311538,9.636507,0,70,0,0.2,0.013719,0.000381
555,,4,21,25,5,0.379039,0.409494,5321.15319,0,70,0,0.245059,0.030393,0.000952
556,,3,0,3,0,0,0,0,0,56,0,0.166667,0.008096,0.000285
558,,2,3,5,6,0.314894,0.327772,8.880827,0,70,3,0.3,0.011258,0.00031
560,,3,4,7,6,0.366197,0.390904,11.405175,0,70,0,0.642857,0.012412,0.000334
563,,3,3,6,6,0.278035,0.291961,56.757505,0,70,0,0.1,0.013206,0.000469
567,,6,3,9,6,0.364808,0.388825,26.859056,0,70,3,0.607143,0.072635,0.000982
574,,3,0,3,0,0,0,0,0,48,1,0,0.011158,0.000413
575,,2,2,4,6,0.308037,0.318798,21.779183,0,70,0,0.166667,0.006771,0.000304
585,,11,15,26,5,0.418625,0.446188,7456.684079,0,70,5,0.192982,0.074895,0.001966
587,,3,2,5,6,0.297097,0.307519,8.051681,0,70,2,0.333333,0.010402,0.000381
601,,4,4,8,6,0.362745,0.386105,417.87943,0,70,0,0.3,0.05523,0.000697
606,,3,3,6,6,0.364808,0.388825,0,0,70,0,1,0.058734,0.000431
608,,5,6,11,6,0.366058,0.391216,343.816224,0,70,0,0.522222,0.065989,0.000638
611,,3,0,3,0,0,0,0,0,55,0,0.166667,0.009271,0.000336
633,,3,0,3,0,0,0,0,0,51,0,0.166667,0.009216,0.000329
635,,10,8,18,6,0.36467,0.390385,604.905614,0,70,0,0.304762,0.077536,0.001769
640,,2,7,9,5,0.413053,0.438132,143.553147,0,70,0,0.410714,0.017927,0.000238
642,,3,3,6,6,0.364808,0.388825,0,0,70,0,1,0.058734,0.000431
644,,4,6,10,6,0.366197,0.391511,351.023475,0,70,0,0.3,0.018924,0.000381
660,,3,0,3,0,0,0,0,0,45,0,0.166667,0.009242,0.000353
662,,4,9,13,5,0.413586,0.439258,2141.389671,0,70,0,0.242424,0.021051,0.000477
663,,4,3,7,6,0.364947,0.388999,738.290104,0,70,0,0.547619,0.021051,0.000478
664,,2,3,5,6,0.35842,0.382086,868.109725,0,70,0,0.25,0.00681,0.000285
669,,3,0,3,0,0,0,0,0,8,0,0.166667,0.009181,0.000328
679,,7,7,14,6,0.366058,0.391771,135.746314,0,70,4,0.6,0.046405,0.001747
680,,3,6,9,6,0.366337,0.391684,2.826623,0,70,4,0.714286,0.019756,0.000438
681,,6,6,12,6,0.365919,0.391164,52.753159,0,70,4,0.652778,0.043639,0.001418
684,,8,4,12,6,0.312947,0.324965,342.237693,0,70,7,0.357143,0.046623,0.001843
690,,2,3,5,6,0.364947,0.388999,0,0,70,0,1,0.017927,0.000238
693,,4,6,10,5,0.412521,0.437266,71.61179,0,70,0,0.553571,0.022452,0.000664
694,,4,6,10,5,0.412521,0.437266,71.61179,0,70,0,0.553571,0.022452,0.000664
695,,3,3,6,6,0.358554,0.382259,296.237201,0,70,6,0.2,0.008495,0.000385
696,,3,3,6,6,0.364808,0.388825,0,0,70,0,1,0.058734,0.000431
707,,2,3,5,6,0.364947,0.388999,0,0,70,0,1,0.017927,0.000238
710,,2,7,9,5,0.412876,0.437959,45.438951,0,70,0,0.410714,0.017927,0.000238
739,,3,3,6,6,0.364808,0.388825,0,0,70,0,1,0.058734,0.000431
740,,9,5,14,6,0.358688,0.383004,1498.142905,0,70,0,0.288889,0.076642,0.002709
764,,4,4,8,6,0.362745,0.386105,452.190342,0,70,0,0.3,0.055139,0.000691
786,,5,6,11,6,0.363843,0.388652,55.402675,0,70,3,0.322222,0.01646,0.000477
803,,4,4,8,6,0.366476,0.391078,21.783291,0,70,0,0.607143,0.024083,0.000429
804,,4,4,8,6,0.366476,0.391078,21.783291,0,70,0,0.607143,0.024083,0.000428
805,,4,4,8,6,0.366476,0.391078,21.783291,0,70,0,0.607143,0.024083,0.000429
806,,4,4,8,6,0.366616,0.391251,22.651472,0,70,0,0.607143,0.024083,0.000429
807,,4,4,8,6,0.366895,0.391511,25.461873,0,70,0,0.607143,0.024083,0.000429
808,,4,4,8,6,0.366476,0.391078,21.639745,0,70,0,0.607143,0.024083,0.000432
809,,4,4,8,6,0.366895,0.391511,25.285077,0,70,0,0.607143,0.024083,0.000433
810,,3,0,3,0,0,0,0,0,10,8,0.166667,0.014058,0.000505
812,,4,5,9,6,0.365779,0.390523,33.21791,0,70,6,0.527778,0.021749,0.00062
813,,3,0,3,0,0,0,0,0,43,0,0,0.008681,0.000351
814,,2,3,5,6,0.360976,0.385291,715.971031,0,70,0,0.5,0.006801,0.000295
815,,2,2,4,6,0.30863,0.319872,4.085576,0,70,1,0.333333,0.008302,0.000269
816,,2,3,5,6,0.358554,0.382259,871.599635,0,70,0,0.2,0.006804,0.000295
825,,4,2,6,6,0.353807,0.375606,164.841619,0,70,3,0.5,0.03215,0.001764
828,,4,2,6,6,0.30443,0.313825,2.959524,0,70,0,0.5,0.021244,0.000541
833,,8,6,14,5,0.398674,0.42299,84.29679,0,70,0,0.555556,0.078031,0.002532
839,,2,3,5,6,0.358554,0.382051,39.392208,0,70,0,0.5,0.007507,0.000328
842,,2,5,7,6,0.365919,0.390904,0.194444,0,70,0,0.785714,0.017927,0.000238
844,,3,0,3,0,0,0,0,0,18,0,0.166667,0.009387,0.000326
845,,5,17,22,6,0.366476,0.39553,2892.85518,0,70,0,0.196078,0.022941,0.002568
859,,7,4,11,6,0.314482,0.326871,118.729171,0,70,7,0.333333,0.029024,0.000682
865,,2,2,4,6,0.30863,0.320045,3.865751,0,70,0,0.5,0.007943,0.000407
876,,4,2,6,6,0.296822,0.307017,41.332465,0,70,8,0,0.009017,0.000567
879,,4,1,5,7,0.218786,0.225351,965.717262,0,70,0,0.166667,0.009833,0.001276
885,,3,2,5,6,0.278518,0.291753,988.059444,0,70,4,0.083333,0.013433,0.000475
889,,3,3,6,6,0.362472,0.385793,770.798778,0,70,0,0.433333,0.018335,0.000284
890,,3,5,8,5,0.399668,0.423857,38.609233,0,70,0,0.5,0.050597,0.000513
893,,3,0,3,0,0,0,0,0,54,1,0,0.010198,0.000366
894,,3,3,6,6,0.362472,0.385793,560.703597,0,70,0,0.266667,0.010198,0.000366
903,,4,6,10,6,0.366197,0.391389,16.011308,0,70,0,0.533333,0.022226,0.000419
906,,6,5,11,6,0.362745,0.386538,639.807292,0,70,2,0.266667,0.059355,0.001061
918,,2,7,9,5,0.412876,0.437959,36.030861,0,70,0,0.446429,0.017927,0.000238
924,,4,2,6,6,0.295818,0.30648,15.139803,0,70,4,0.166667,0.011285,0.000682
927,,2,7,9,6,0.367596,0.393261,122.061073,0,70,5,0.486111,0.017927,0.000238
934,,4,4,8,6,0.362608,0.386019,417.698017,0,70,0,0.3,0.05523,0.000709
938,,2,4,6,6,0.365224,0.389692,0,0,70,0,0.8,0.017927,0.000238
940,,4,5,9,6,0.363705,0.387838,503.606569,0,70,4,0.309524,0.011119,0.000773
941,,6,13,19,5,0.37057,0.397626,1807.039027,0,70,1,0.286765,0.062751,0.000822
943,,3,0,3,0,0,0,0,0,17,1,0.166667,0.009189,0.0003
978,,3,0,3,0,0,0,0,0,0,8,0,0.009625,0.000465
979,,2,5,7,6,0.36564,0.390471,989.878225,0,70,0,0.5,0.017927,0.000238
982,,2,3,5,6,0.364947,0.388999,0,0,70,0,1,0.017927,0.000238
986,,3,0,3,0,0,0,0,0,7,0,0,0.009058,0.000307
997,,3,4,7,6,0.365502,0.389951,3.278187,0,70,0,0.547619,0.007688,0.000339
1014,,3,2,5,6,0.270529,0.281116,2.694248,0,70,7,0.2,0.009352,0.000336
1025,,2,14,16,5,0.439269,0.462179,212.221455,0,70,0,0.395604,0.008604,0.000567
1027,,3,0,3,0,0,0,0,0,6,0,0.166667,0.009338,0.000327
1033,,7,5,12,6,0.279977,0.294006,2081.246012,0,70,4,0.142857,0.014898,0.002193
1035,,4,4,8,6,0.365224,0.389692,971.268917,0,70,0,0.733333,0.059225,0.000488
1038,,3,3,6,6,0.364808,0.388825,0,0,70,0,1,0.058734,0.000431
318,,2,2,4,7,0.269997,0.280972,48.930969,0,70,2,0,0.001944,0.000782
535,,2,2,4,7,0.268265,0.278824,133.624228,0,70,2,0,0.003065,0.000657
319,,0,4,4,6,0.358927,0.382866,0,0,90,3,0.583333,0,0.000165
320,,1,2,3,7,0.24038,0.247634,0,0,70,4,0.5,0.000519,0.000373
512,,10,11,21,6,0.315928,0.331722,3115.319728,0,70,4,0.175824,0.045328,0.002431
321,,3,3,6,6,0.35842,0.382086,3.253737,0,70,5,0.3,0.005032,0.000251
325,,4,3,7,6,0.359492,0.382502,195.292072,0,70,2,0.366667,0.059463,0.000569
324,,0,4,4,6,0.378985,0.405746,0,0,91,3,0.333333,0,0.000165
327,,4,3,7,6,0.277874,0.290714,13.750857,0,70,3,0.214286,0.053893,0.000658
329,,2,2,4,6,0.357887,0.381133,0,0,70,1,1,0.043736,0.000566
423,,2,5,7,6,0.35842,0.382866,186.220465,0,70,8,0.3,0.041879,0.000687
353,,2,6,8,6,0.359223,0.384044,7.477786,0,70,0,0.233333,0.006877,0.000748
336,,4,3,7,6,0.277874,0.290714,15.379724,0,70,3,0.214286,0.053893,0.000686
337,,1,4,5,6,0.281698,0.295288,8.600109,0,70,3,0,0.000519,0.000245
339,,3,5,8,6,0.359492,0.384078,534.532915,0,70,0,0.133333,0.043224,0.000441
846,,2,2,4,7,0.271675,0.283086,4.542435,0,70,1,0,0.005305,0.00036
340,,3,5,8,6,0.359626,0.384165,534.286673,0,70,0,0.133333,0.043229,0.000444
850,,2,2,4,7,0.272676,0.284437,7.083373,0,70,1,0,0.005305,0.000361
341,,3,5,8,6,0.359492,0.384078,534.824327,0,70,0,0.133333,0.043224,0.000442
849,,2,2,4,7,0.271828,0.283346,5.720213,0,70,1,0,0.005305,0.00036
342,,3,5,8,6,0.359626,0.384165,535.691489,0,70,0,0.133333,0.043228,0.000466
852,,2,2,4,7,0.272676,0.284437,7.083373,0,70,0,0,0.005305,0.000365
343,,3,5,8,6,0.359492,0.384078,535.944267,0,70,0,0.133333,0.043224,0.000462
851,,2,2,4,7,0.271675,0.283086,4.542435,0,70,1,0,0.005305,0.000364
344,,3,5,8,6,0.359492,0.384078,534.539451,0,70,0,0.133333,0.043224,0.000443
848,,2,2,4,7,0.271675,0.283086,4.542435,0,70,1,0,0.005305,0.000361
345,,3,5,8,6,0.359492,0.384078,534.542094,0,70,0,0.133333,0.043224,0.000439
847,,2,2,4,7,0.271675,0.283086,4.542435,0,70,1,0,0.005305,0.00036
346,,4,3,7,6,0.358287,0.381913,12.403842,0,70,3,0.45,0.051161,0.000616
347,,4,3,7,6,0.358287,0.381913,189.422445,0,70,3,0.35,0.04985,0.000585
627,,1,5,6,6,0.305397,0.317134,7.142857,0,70,4,0.05,0.000484,0.000205
829,,1,5,6,6,0.377551,0.40466,78.588286,0,70,3,0.1,0.000484,0.000205
351,,0,2,2,6,0.308259,0.322274,0,0,92,3,0,0,0.000165
354,,2,5,7,6,0.359626,0.384165,443.453328,0,70,0,0.166667,0.001971,0.00034
648,,2,3,5,6,0.358554,0.382259,2.2,0,70,0,0.3,0.001152,0.000304
649,,2,3,5,6,0.358688,0.382432,13.155952,0,70,9,0.15,0.001152,0.000307
355,,1,1,2,6,0.357355,0.380094,0,0,70,0,0,0.040807,0.000359
356,,1,3,4,6,0.359492,0.383385,1.92702,0,70,0,0.333333,0.001285,0.000216
357,,1,3,4,6,0.359492,0.383385,1.92702,0,70,0,0.333333,0.001285,0.000216
358,,1,3,4,6,0.359492,0.383385,1.92702,0,70,0,0.333333,0.001284,0.000215
359,,1,3,4,6,0.359626,0.383559,1.864379,0,70,0,0.333333,0.001286,0.000209
360,,1,3,4,6,0.359895,0.383818,1.843687,0,70,0,0.333333,0.001284,0.000207
361,,1,3,4,6,0.359492,0.383385,1.92702,0,70,0,0.333333,0.001282,0.000215
362,,1,3,4,6,0.359895,0.383818,1.843687,0,70,0,0.333333,0.001282,0.000206
391,,4,3,7,6,0.35842,0.38167,87.828248,0,70,7,0.533333,0.057383,0.000879
597,,2,10,12,5,0.417173,0.442983,966.238478,0,70,0,0.466667,0.020423,0.001093
235,,2,0,2,0,0,0,0,0,14,9,0,0.001865,0.000365
469,,2,0,2,0,0,0,0,0,13,9,0,0.001534,0.000289
595,,3,0,3,0,0,0,0,0,12,9,0.333333,0.043303,0.000488
748,,2,0,2,0,0,0,0,0,11,9,0,0.001535,0.000283
999,,13,3,16,5,0.363843,0.386816,649.184313,0,70,9,0.116667,0.008439,0.001088
1000,,4,5,9,6,0.305494,0.315523,2587.176319,0,70,9,0.152778,0.014427,0.000712
